;1-minute;averaged;Real-time;Interplanetary;Magnetic;Field;Values;

; ; ; ;Modified;Seconds
UT Date; ; ;Time;Julian;of the;-----------------------;GSM;Coordinates;----------------------
YR;MO;DA;HHMM;Day;Day;S;Bx;By;Bz;Bt;Lat,;Long,
2014;09;10;2331;56910;84660;0;-1,3;3,8;5,3;6,6;52,9;109,3
2014;09;10;2332;56910;84720;0;-1,3;3,8;6,0;7,2;56,2;108,4
2014;09;10;2333;56910;84780;0;-1,2;3,8;6,3;7,4;57,8;107,0
2014;09;10;2334;56910;84840;0;-0,7;4,2;5,9;7,3;54,5;99,4
2014;09;10;2335;56910;84900;0;-1,0;4,4;6,0;7,5;52,8;102,5
2014;09;10;2336;56910;84960;0;-1,9;5,2;4,9;7,4;41,6;110,3
2014;09;10;2337;56910;85020;0;-3,3;6,0;2,8;7,4;22,1;118,9
2014;09;10;2338;56910;85080;0;-3,6;5,4;1,4;6,6;12,6;123,6
2014;09;10;2339;56910;85140;0;-3,8;5,4;1,4;6,8;12,2;125,1
2014;09;10;2340;56910;85200;0;-3,9;4,7;2,0;6,4;18,4;129,6
2014;09;10;2341;56910;85260;0;-3,7;5,1;0,9;6,4;7,7;125,8
2014;09;10;2342;56910;85320;0;-3,1;5,2;-0,0;6,1;-0,2;120,7
2014;09;10;2343;56910;85380;0;-3,1;5,0;0,3;5,9;3,4;122,1
2014;09;10;2344;56910;85440;0;-2,5;4,8;1,9;5,8;19,2;117,6
2014;09;10;2345;56910;85500;0;-2,7;4,3;2,3;5,6;24,2;121,7
2014;09;10;2346;56910;85560;0;-3,7;5,0;0,1;6,3;0,7;126,2
2014;09;10;2347;56910;85620;0;-3,8;4,9;-0,6;6,2;-5,2;128,0
2014;09;10;2348;56910;85680;0;-4,1;4,7;-0,1;6,3;-1,1;131,5
2014;09;10;2349;56910;85740;0;-4,5;4,4;0,1;6,2;0,6;135,8
2014;09;10;2350;56910;85800;0;-4,2;4,0;0,4;5,8;3,6;136,1
2014;09;10;2351;56910;85860;0;-5,2;2,8;0,2;5,9;2,0;152,2
2014;09;10;2352;56910;85920;0;-5,9;2,0;0,0;6,2;0,4;160,9
2014;09;10;2353;56910;85980;0;-5,5;2,8;0,4;6,2;3,3;153,5
2014;09;10;2354;56910;86040;0;-4,4;4,6;-0,3;6,4;-2,4;133,2
2014;09;10;2355;56910;86100;0;-4,9;3,7;-0,6;6,2;-5,5;142,9
2014;09;10;2356;56910;86160;0;-4,8;4,9;1,3;7,0;10,8;134,8
2014;09;10;2357;56910;86220;0;-4,5;4,7;2,2;6,8;18,6;133,8
2014;09;10;2358;56910;86280;0;-3,8;5,4;1,3;6,7;11,0;125,0
2014;09;10;2359;56910;86340;0;-3,1;6,2;1,2;7,0;9,7;116,6
2014;09;11;0000;56911;0;0;-2,6;6,1;2,1;7,0;17,9;113,4
2014;09;11;0001;56911;60;0;-3,3;6,0;1,4;7,0;11,4;118,9
2014;09;11;0002;56911;120;0;-3,2;6,0;1,6;7,0;13,3;117,8
2014;09;11;0003;56911;180;0;-3,1;6,0;1,4;6,9;12,0;117,0
2014;09;11;0004;56911;240;0;-3,0;6,1;1,3;6,9;10,9;115,9
2014;09;11;0005;56911;300;0;-3,1;6,4;1,1;7,2;8,7;115,5
2014;09;11;0006;56911;360;0;-2,6;6,3;1,1;6,9;9,1;112,5
2014;09;11;0007;56911;420;0;-2,5;6,6;1,1;7,2;9,0;110,6
2014;09;11;0008;56911;480;0;-2,9;7,2;0,7;7,8;5,2;111,6
2014;09;11;0009;56911;540;0;-2,8;7,1;0,3;7,6;2,2;111,4
2014;09;11;0010;56911;600;0;-2,9;7,2;0,3;7,7;2,0;111,7
2014;09;11;0011;56911;660;0;-3,1;7,2;-0,2;7,8;-1,8;113,1
2014;09;11;0012;56911;720;0;-3,1;7,0;-0,2;7,7;-1,4;113,9
2014;09;11;0013;56911;780;0;-3,1;7,0;-0,2;7,7;-1,8;113,6
2014;09;11;0014;56911;840;0;-3,0;6,7;-0,1;7,3;-1,1;113,9
2014;09;11;0015;56911;900;0;-2,8;6,2;-0,5;6,8;-3,9;114,5
2014;09;11;0016;56911;960;0;-2,8;6,3;-0,1;6,9;-0,6;114,3
2014;09;11;0017;56911;1020;0;-2,6;5,9;2,1;6,8;18,2;113,6
2014;09;11;0018;56911;1080;0;-2,2;5,7;1,7;6,4;15,6;110,8
2014;09;11;0019;56911;1140;0;-2,8;6,0;-0,2;6,6;-1,9;114,6
2014;09;11;0020;56911;1200;0;-3,5;5,5;-0,3;6,6;-2,9;122,8
2014;09;11;0021;56911;1260;0;-2,9;5,9;-0,4;6,6;-3,3;115,8
2014;09;11;0022;56911;1320;0;-3,7;5,0;-0,2;6,2;-1,5;126,4
2014;09;11;0023;56911;1380;0;-2,3;6,1;-0,4;6,6;-3,5;110,6
2014;09;11;0024;56911;1440;0;-1,9;6,5;-0,1;6,7;-0,8;106,2
2014;09;11;0025;56911;1500;0;-1,9;6,2;0,1;6,5;0,6;106,8
2014;09;11;0026;56911;1560;0;-1,9;6,2;-0,3;6,5;-3,0;107,1
2014;09;11;0027;56911;1620;0;-3,5;5,6;-1,4;6,8;-12,3;122,1
2014;09;11;0028;56911;1680;0;-3,7;5,4;-1,4;6,7;-12,2;124,1
2014;09;11;0029;56911;1740;0;-3,9;5,2;-1,5;6,7;-12,5;127,0
2014;09;11;0030;56911;1800;0;-0,6;6,9;-0,8;6,9;-7,0;95,2
2014;09;11;0031;56911;1860;0;-1,5;6,3;-1,3;6,6;-11,0;103,3
2014;09;11;0032;56911;1920;0;-1,4;7,0;-1,0;7,2;-7,6;101,4
2014;09;11;0033;56911;1980;0;-1,0;7,2;-1,2;7,4;-9,5;97,7
2014;09;11;0034;56911;2040;0;-1,2;7,2;-1,4;7,4;-10,6;99,8
2014;09;11;0035;56911;2100;0;-1,2;6,5;-1,1;6,7;-9,8;100,9
2014;09;11;0036;56911;2160;0;-2,3;5,8;-1,7;6,5;-15,4;111,9
2014;09;11;0037;56911;2220;0;-2,0;5,7;-1,7;6,3;-15,9;109,3
2014;09;11;0038;56911;2280;0;-1,9;6,2;-1,8;6,7;-15,5;107,3
2014;09;11;0039;56911;2340;0;-2,4;5,9;-2,0;6,7;-17,3;112,5
2014;09;11;0040;56911;2400;0;-2,5;6,0;-2,4;6,9;-20,0;112,7
2014;09;11;0041;56911;2460;0;-1,7;7,0;-1,5;7,4;-11,6;103,8
2014;09;11;0042;56911;2520;0;-1,2;7,3;-1,3;7,5;-9,9;99,2
2014;09;11;0043;56911;2580;0;-1,3;7,4;-1,2;7,6;-9,2;100,4
2014;09;11;0044;56911;2640;0;-1,3;7,2;-1,6;7,5;-12,3;100,6
2014;09;11;0045;56911;2700;0;-2,1;5,9;-1,6;6,4;-14,5;109,7
2014;09;11;0046;56911;2760;0;-2,1;5,5;-1,8;6,1;-16,9;110,6
2014;09;11;0047;56911;2820;0;-2,2;5,5;-2,2;6,3;-20,2;112,3
2014;09;11;0048;56911;2880;0;-2,2;6,0;-2,1;6,7;-18,1;110,1
2014;09;11;0049;56911;2940;0;-2,5;5,7;-2,2;6,6;-19,4;113,9
2014;09;11;0050;56911;3000;0;-2,7;6,0;-2,3;7,0;-19,5;114,1
2014;09;11;0051;56911;3060;0;-2,7;6,0;-2,2;7,0;-18,8;114,4
2014;09;11;0052;56911;3120;0;-3,0;5,6;-2,1;6,7;-18,2;118,0
2014;09;11;0053;56911;3180;0;-3,2;5,9;-2,1;7,1;-17,7;118,9
2014;09;11;0054;56911;3240;0;-3,2;6,1;-2,2;7,3;-17,6;118,0
2014;09;11;0055;56911;3300;0;-3,7;6,0;-2,0;7,3;-15,9;121,8
2014;09;11;0056;56911;3360;0;-3,4;6,0;-1,9;7,1;-15,5;119,9
2014;09;11;0057;56911;3420;0;-3,0;6,1;-1,7;7,0;-13,7;116,2
2014;09;11;0058;56911;3480;0;-3,9;5,7;-1,4;7,0;-11,3;124,7
2014;09;11;0059;56911;3540;0;-4,6;5,5;-0,7;7,2;-5,8;130,2
2014;09;11;0100;56911;3600;0;-2,0;2,5;-2,3;3,9;-35,9;128,7
2014;09;11;0101;56911;3660;0;-1,3;0,1;-4,1;4,3;-72,2;176,9
2014;09;11;0102;56911;3720;0;-0,5;-0,0;-4,8;4,8;-84,4;184,1
2014;09;11;0103;56911;3780;0;-1,4;0,4;-5,1;5,3;-74,0;165,9
2014;09;11;0104;56911;3840;0;-0,9;0,4;-5,1;5,2;-78,8;156,9
2014;09;11;0105;56911;3900;0;0,0;0,0;-5,2;5,2;-89,5;78,0
2014;09;11;0106;56911;3960;0;-0,3;0,4;-5,0;5,0;-83,9;127,6
2014;09;11;0107;56911;4020;0;-0,5;0,5;-5,4;5,4;-82,6;138,2
2014;09;11;0108;56911;4080;0;0,1;1,5;-5,1;5,3;-74,1;87,2
2014;09;11;0109;56911;4140;0;-0,3;1,4;-5,7;5,9;-75,7;101,3
2014;09;11;0110;56911;4200;0;-0,3;1,1;-6,2;6,3;-79,7;107,5
2014;09;11;0111;56911;4260;0;-0,2;0,8;-6,0;6,1;-82,4;108,1
2014;09;11;0112;56911;4320;0;-3,5;-3,6;-6,5;8,2;-52,3;225,1
2014;09;11;0113;56911;4380;0;-4,5;-4,5;-5,0;8,1;-38,2;224,6
2014;09;11;0114;56911;4440;0;-4,3;-5,4;-3,9;8,0;-29,2;231,3
2014;09;11;0115;56911;4500;0;-4,1;-6,3;-2,2;7,9;-16,5;237,3
2014;09;11;0116;56911;4560;0;-4,2;-6,1;-3,1;8,1;-22,8;235,2
2014;09;11;0117;56911;4620;0;-4,0;-6,1;-2,8;7,8;-21,2;237,1
2014;09;11;0118;56911;4680;0;-3,9;-6,3;-1,8;7,6;-13,5;238,2
2014;09;11;0119;56911;4740;0;-3,6;-6,1;-2,3;7,5;-18,3;239,5
2014;09;11;0120;56911;4800;0;-3,8;-6,1;-0,9;7,2;-7,5;237,7
2014;09;11;0121;56911;4860;0;-3,3;-5,9;-1,4;6,9;-11,6;241,0
2014;09;11;0122;56911;4920;0;-3,5;-5,6;-1,0;6,6;-8,5;238,0
2014;09;11;0123;56911;4980;0;-3,3;-5,7;-0,8;6,6;-7,3;239,7
2014;09;11;0124;56911;5040;0;-2,6;-5,8;-2,0;6,6;-17,9;245,8
2014;09;11;0125;56911;5100;0;-3,1;-5,8;-1,3;6,7;-11,0;241,6
2014;09;11;0126;56911;5160;0;-2,0;-5,4;-2,0;6,1;-18,8;250,1
2014;09;11;0127;56911;5220;0;-1,1;-5,3;-2,6;6,0;-25,4;258,7
2014;09;11;0128;56911;5280;0;-1,5;-5,5;-2,4;6,1;-23,0;255,0
2014;09;11;0129;56911;5340;0;0,6;-5,4;-3,7;6,5;-34,6;276,4
2014;09;11;0130;56911;5400;0;0,9;-5,1;-3,8;6,4;-36,4;280,2
2014;09;11;0131;56911;5460;0;1,3;-4,8;-4,2;6,5;-40,5;284,8
2014;09;11;0132;56911;5520;0;0,6;-3,9;-4,0;5,6;-45,0;278,5
2014;09;11;0133;56911;5580;0;1,4;-4,2;-4,8;6,5;-47,5;289,1
2014;09;11;0134;56911;5640;0;1,5;-4,5;-4,8;6,8;-45,4;287,7
2014;09;11;0135;56911;5700;0;1,2;-4,6;-4,9;6,8;-45,9;285,2
2014;09;11;0136;56911;5760;0;1,2;-4,7;-4,9;6,9;-45,4;284,7
2014;09;11;0137;56911;5820;0;1,9;-4,3;-5,1;7,0;-47,3;293,5
2014;09;11;0138;56911;5880;0;1,9;-3,8;-5,8;7,2;-53,6;295,7
2014;09;11;0139;56911;5940;0;1,7;-3,1;-6,0;7,0;-59,7;298,5
2014;09;11;0140;56911;6000;0;2,1;-3,7;-5,6;7,0;-53,2;299,5
2014;09;11;0141;56911;6060;0;1,6;-2,7;-5,9;6,7;-61,6;301,1
2014;09;11;0142;56911;6120;0;1,3;-0,7;-6,9;7,1;-77,7;331,7
2014;09;11;0143;56911;6180;0;1,2;-0,6;-7,1;7,2;-79,0;333,5
2014;09;11;0144;56911;6240;0;1,4;-0,4;-7,0;7,1;-78,5;344,4
2014;09;11;0145;56911;6300;0;1,1;-0,5;-7,1;7,2;-80,5;333,3
2014;09;11;0146;56911;6360;0;1,7;0,6;-6,1;6,4;-73,1;19,7
2014;09;11;0147;56911;6420;0;2,2;0,8;-4,5;5,1;-62,6;20,9
2014;09;11;0148;56911;6480;0;2,3;0,7;-5,5;6,0;-66,7;17,9
2014;09;11;0149;56911;6540;0;0,9;-4,4;-4,6;6,4;-45,8;281,4
2014;09;11;0150;56911;6600;0;1,2;-3,8;-4,4;5,9;-47,2;287,8
2014;09;11;0151;56911;6660;0;1,1;-4,1;-3,7;5,6;-41,4;284,6
2014;09;11;0152;56911;6720;0;1,4;-3,6;-4,1;5,6;-47,0;291,1
2014;09;11;0153;56911;6780;0;1,4;-3,6;-4,3;5,8;-48,1;291,5
2014;09;11;0154;56911;6840;0;1,6;-3,4;-4,6;5,9;-50,4;295,5
2014;09;11;0155;56911;6900;0;1,4;-3,1;-4,1;5,3;-50,2;293,7
2014;09;11;0156;56911;6960;0;1,6;-2,9;-3,8;5,1;-48,8;298,9
2014;09;11;0157;56911;7020;0;1,8;1,0;-4,5;5,0;-65,5;29,7
2014;09;11;0158;56911;7080;0;1,9;1,5;-4,0;4,7;-58,4;38,5
2014;09;11;0159;56911;7140;0;1,5;2,4;-4,2;5,0;-55,9;58,1
2014;09;11;0200;56911;7200;0;1,7;3,1;-4,3;5,6;-49,9;61,3
2014;09;11;0201;56911;7260;0;1,9;2,3;-4,3;5,2;-55,4;49,7
2014;09;11;0202;56911;7320;0;2,3;2,1;-4,4;5,4;-54,4;42,6
2014;09;11;0203;56911;7380;0;2,7;-1,2;-4,8;5,6;-58,2;335,6
2014;09;11;0204;56911;7440;0;2,5;-1,2;-4,8;5,6;-60,3;333,3
2014;09;11;0205;56911;7500;0;2,0;-1,1;-4,4;5,0;-62,6;331,3
2014;09;11;0206;56911;7560;0;2,0;-2,7;-3,6;5,0;-46,9;306,6
2014;09;11;0207;56911;7620;0;0,6;-5,4;0,2;5,4;1,7;276,1
2014;09;11;0208;56911;7680;0;-0,2;-6,1;2,0;6,5;18,0;268,6
2014;09;11;0209;56911;7740;0;0,9;-6,1;2,0;6,5;17,9;278,3
2014;09;11;0210;56911;7800;0;1,9;-5,6;1,5;6,1;14,4;288,6
2014;09;11;0211;56911;7860;0;1,7;-5,6;2,0;6,2;18,6;286,9
2014;09;11;0212;56911;7920;0;1,3;-5,9;1,5;6,3;14,3;282,5
2014;09;11;0213;56911;7980;0;2,1;-5,6;1,8;6,2;16,9;290,7
2014;09;11;0214;56911;8040;0;2,7;-4,5;2,8;6,0;27,9;301,0
2014;09;11;0215;56911;8100;0;1,0;-6,6;2,2;7,0;18,2;278,7
2014;09;11;0216;56911;8160;0;1,4;-6,2;2,5;6,8;21,8;283,0
2014;09;11;0217;56911;8220;0;1,3;-6,1;2,8;6,8;24,0;282,0
2014;09;11;0218;56911;8280;0;1,2;-5,3;1,8;5,7;18,7;282,5
2014;09;11;0219;56911;8340;0;0,7;-5,2;2,0;5,6;21,3;277,9
2014;09;11;0220;56911;8400;0;0,9;-5,2;2,0;5,7;20,7;279,5
2014;09;11;0221;56911;8460;0;0,9;-4,8;2,4;5,5;26,3;280,8
2014;09;11;0222;56911;8520;0;1,0;-4,7;2,0;5,2;22,5;282,5
2014;09;11;0223;56911;8580;0;1,6;-5,1;0,8;5,4;9,1;287,2
2014;09;11;0224;56911;8640;0;0,8;-5,8;2,5;6,3;22,8;277,6
2014;09;11;0225;56911;8700;0;0,2;-5,6;2,1;6,0;21,1;271,7
2014;09;11;0226;56911;8760;0;-0,6;-5,7;0,9;5,8;9,1;263,8
2014;09;11;0227;56911;8820;0;0,3;-5,4;1,0;5,5;10,0;273,6
2014;09;11;0228;56911;8880;0;0,1;-5,3;0,5;5,3;5,1;270,9
2014;09;11;0229;56911;8940;0;-0,1;-5,5;-0,1;5,5;-0,7;268,8
2014;09;11;0230;56911;9000;0;-0,6;-3,9;-1,2;4,2;-17,1;261,7
2014;09;11;0231;56911;9060;0;-1,7;-0,5;-3,9;4,3;-66,0;196,7
2014;09;11;0232;56911;9120;0;-1,7;-0,3;-4,1;4,4;-67,5;191,3
2014;09;11;0233;56911;9180;0;-1,6;-0,3;-4,7;4,9;-71,0;191,9
2014;09;11;0234;56911;9240;0;-1,5;-0,3;-5,2;5,4;-73,1;190,7
2014;09;11;0235;56911;9300;0;-1,4;1,7;-6,0;6,4;-69,7;129,9
2014;09;11;0236;56911;9360;0;-1,7;2,4;-6,2;6,8;-64,3;124,9
2014;09;11;0237;56911;9420;0;0,1;1,5;-6,0;6,2;-76,4;84,3
2014;09;11;0238;56911;9480;0;0,1;0,7;-5,9;5,9;-83,3;83,0
2014;09;11;0239;56911;9540;0;-0,8;1,5;-5,7;6,0;-73,8;117,7
2014;09;11;0240;56911;9600;0;-0,8;2,0;-5,9;6,3;-70,2;112,0
2014;09;11;0241;56911;9660;0;-1,1;2,5;-5,5;6,2;-63,4;114,4
2014;09;11;0242;56911;9720;0;-1,5;2,7;-5,4;6,2;-60,2;119,6
2014;09;11;0243;56911;9780;0;-1,3;3,2;-5,3;6,3;-56,6;112,4
2014;09;11;0244;56911;9840;0;-1,1;3,4;-5,1;6,2;-54,6;108,1
2014;09;11;0245;56911;9900;0;-1,1;2,9;-4,9;5,8;-57,0;111,1
2014;09;11;0246;56911;9960;0;-1,4;4,5;-4,2;6,4;-41,9;107,4
2014;09;11;0247;56911;10020;0;-0,4;5,8;2,1;6,2;19,4;93,7
2014;09;11;0248;56911;10080;0;0,8;6,2;-0,6;6,2;-5,3;83,0
2014;09;11;0249;56911;10140;0;0,7;5,1;-3,8;6,4;-37,0;82,0
2014;09;11;0250;56911;10200;0;0,1;5,4;-1,7;5,6;-17,3;88,8
2014;09;11;0251;56911;10260;0;-1,0;6,2;2,0;6,6;17,4;99,3
2014;09;11;0252;56911;10320;0;-0,6;5,9;1,4;6,1;13,6;96,2
2014;09;11;0253;56911;10380;0;-0,3;5,8;0,7;5,8;6,8;92,6
2014;09;11;0254;56911;10440;0;-0,1;6,4;0,5;6,5;4,4;90,7
2014;09;11;0255;56911;10500;0;0,1;6,6;0,5;6,7;4,2;89,4
2014;09;11;0256;56911;10560;0;-0,1;5,6;0,1;5,6;1,3;91,4
2014;09;11;0257;56911;10620;0;-0,5;4,8;0,5;4,8;6,0;96,0
2014;09;11;0258;56911;10680;0;-0,5;5,0;-0,2;5,0;-1,8;96,3
2014;09;11;0259;56911;10740;0;-0,6;5,7;-0,6;5,7;-5,7;96,0
2014;09;11;0300;56911;10800;0;-1,0;5,5;-1,0;5,7;-10,1;99,9
2014;09;11;0301;56911;10860;0;-0,9;4,8;-0,5;5,0;-6,1;100,8
2014;09;11;0302;56911;10920;0;-0,7;4,6;1,0;4,7;11,7;98,9
2014;09;11;0303;56911;10980;0;-0,3;1,8;4,6;4,9;68,4;100,3
2014;09;11;0304;56911;11040;0;-0,5;3,4;2,6;4,3;37,5;97,7
2014;09;11;0305;56911;11100;0;-0,8;4,5;-0,2;4,5;-2,8;100,2
2014;09;11;0306;56911;11160;0;-0,2;4,7;0,3;4,7;3,1;92,5
2014;09;11;0307;56911;11220;0;-0,4;4,6;0,2;4,6;2,8;95,3
2014;09;11;0308;56911;11280;0;0,1;3,8;1,0;4,0;15,1;88,3
2014;09;11;0309;56911;11340;0;0,0;3,5;0,5;3,6;8,5;89,4
2014;09;11;0310;56911;11400;0;-1,6;3,1;-1,8;3,9;-27,3;116,6
2014;09;11;0311;56911;11460;0;-2,8;2,9;-3,3;5,2;-39,4;133,8
2014;09;11;0312;56911;11520;0;-1,5;4,1;-2,5;5,1;-29,8;110,6
2014;09;11;0313;56911;11580;0;-0,8;5,1;-1,3;5,3;-14,3;98,5
2014;09;11;0314;56911;11640;0;-0,7;5,1;-1,4;5,3;-14,7;97,6
2014;09;11;0315;56911;11700;0;0,2;6,0;-0,3;6,0;-2,9;88,5
2014;09;11;0316;56911;11760;0;-0,0;6,0;-0,5;6,0;-5,2;90,3
2014;09;11;0317;56911;11820;0;-1,3;5,6;-1,2;5,9;-12,1;103,4
2014;09;11;0318;56911;11880;0;-2,6;4,8;-2,5;6,0;-24,1;118,4
2014;09;11;0319;56911;11940;0;-2,1;5,7;-1,2;6,1;-11,7;110,1
2014;09;11;0320;56911;12000;0;-1,7;5,6;-1,7;6,1;-16,4;106,7
2014;09;11;0321;56911;12060;0;-2,1;5,3;-2,4;6,2;-22,3;111,6
2014;09;11;0322;56911;12120;0;-2,0;5,6;-1,8;6,2;-17,3;109,9
2014;09;11;0323;56911;12180;0;-1,7;5,0;-1,7;5,6;-17,4;109,0
2014;09;11;0324;56911;12240;0;-1,2;4,5;-2,0;5,0;-23,3;104,7
2014;09;11;0325;56911;12300;0;-2,3;4,8;-1,5;5,5;-16,3;115,7
2014;09;11;0326;56911;12360;0;-2,7;5,4;-1,7;6,3;-16,0;116,4
2014;09;11;0327;56911;12420;0;-2,7;5,4;1,4;6,2;12,7;117,0
2014;09;11;0328;56911;12480;0;-2,6;5,7;1,7;6,5;15,1;114,2
2014;09;11;0329;56911;12540;0;-2,8;6,1;1,1;6,8;9,0;114,6
2014;09;11;0330;56911;12600;0;-4,5;5,2;-0,3;6,9;-2,6;131,4
2014;09;11;0331;56911;12660;0;-4,1;5,5;-0,2;6,9;-1,5;126,2
2014;09;11;0332;56911;12720;0;-4,0;5,0;0,9;6,5;8,2;128,7
2014;09;11;0333;56911;12780;0;-4,3;4,7;-0,6;6,4;-5,4;132,8
2014;09;11;0334;56911;12840;0;-4,1;4,6;-2,8;6,7;-24,7;131,8
2014;09;11;0335;56911;12900;0;-4,0;4,1;-2,0;6,1;-18,9;134,9
2014;09;11;0336;56911;12960;0;-4,2;4,5;-1,1;6,2;-10,2;133,2
2014;09;11;0337;56911;13020;0;-4,2;4,8;-1,3;6,5;-11,7;131,8
2014;09;11;0338;56911;13080;0;-3,9;4,5;-1,8;6,2;-16,9;131,3
2014;09;11;0339;56911;13140;0;-4,1;3,8;-1,7;5,9;-17,1;137,4
2014;09;11;0340;56911;13200;0;-4,1;3,4;-1,9;5,7;-19,9;140,0
2014;09;11;0341;56911;13260;0;-4,1;3,3;-2,3;5,8;-23,2;140,9
2014;09;11;0342;56911;13320;0;-3,8;3,8;-2,8;6,0;-27,2;135,6
2014;09;11;0343;56911;13380;0;-3,9;3,7;-2,6;6,0;-26,2;137,0
2014;09;11;0344;56911;13440;0;-4,1;3,3;-2,6;5,9;-25,9;141,4
2014;09;11;0345;56911;13500;0;-1,8;2,0;-5,8;6,3;-65,4;132,0
2014;09;11;0346;56911;13560;0;-1,4;2,1;-5,2;5,8;-64,5;124,5
2014;09;11;0347;56911;13620;0;-1,7;1,8;-5,3;5,9;-65,0;134,6
2014;09;11;0348;56911;13680;0;-2,0;1,9;-5,1;5,8;-61,9;136,7
2014;09;11;0349;56911;13740;0;-1,9;-1,0;-3,6;4,2;-59,2;207,7
2014;09;11;0350;56911;13800;0;-0,7;-4,6;-1,9;5,0;-21,6;261,2
2014;09;11;0351;56911;13860;0;-0,8;-4,3;-2,5;5,0;-30,4;259,8
2014;09;11;0352;56911;13920;0;-1,7;-3,9;-3,3;5,4;-37,2;246,6
2014;09;11;0353;56911;13980;0;-2,2;-4,2;-3,5;5,9;-36,5;242,1
2014;09;11;0354;56911;14040;0;-1,2;-2,8;-4,9;5,8;-58,0;246,8
2014;09;11;0355;56911;14100;0;0,6;0,5;-7,0;7,0;-83,3;42,6
2014;09;11;0356;56911;14160;0;0,6;1,3;-7,2;7,3;-78,3;65,3
2014;09;11;0357;56911;14220;0;0,2;1,5;-6,9;7,0;-77,2;81,4
2014;09;11;0358;56911;14280;0;2,6;1,9;-4,7;5,7;-55,4;35,7
2014;09;11;0359;56911;14340;0;3,1;0,2;-5,7;6,5;-61,9;2,8
2014;09;11;0400;56911;14400;0;1,7;0,2;-5,5;5,7;-72,7;7,6
2014;09;11;0401;56911;14460;0;1,6;-0,1;-6,2;6,4;-75,3;358,1
2014;09;11;0402;56911;14520;0;1,9;-0,5;-6,2;6,5;-72,6;345,3
2014;09;11;0403;56911;14580;0;-1,6;-2,5;-5,7;6,5;-62,7;238,2
2014;09;11;0404;56911;14640;0;-1,6;-3,1;-4,7;5,9;-53,4;242,2
2014;09;11;0405;56911;14700;0;-1,5;-3,2;-4,8;6,0;-53,8;245,6
2014;09;11;0406;56911;14760;0;-1,4;-3,1;-4,7;5,8;-54,2;246,2
2014;09;11;0407;56911;14820;0;-1,4;-2,9;-5,0;5,9;-57,0;244,1
2014;09;11;0408;56911;14880;0;-1,4;-4,3;-3,8;5,9;-39,9;252,2
2014;09;11;0409;56911;14940;0;-1,0;-5,2;-2,5;5,8;-25,4;259,3
2014;09;11;0410;56911;15000;0;-1,1;-5,8;-0,3;5,9;-2,6;259,4
2014;09;11;0411;56911;15060;0;-1,7;-5,5;-0,4;5,8;-4,1;252,3
2014;09;11;0412;56911;15120;0;-1,6;-5,3;-1,0;5,6;-9,9;253,1
2014;09;11;0413;56911;15180;0;-1,3;-4,9;-1,3;5,2;-14,8;255,1
2014;09;11;0414;56911;15240;0;-2,4;-3,7;-2,9;5,3;-33,2;237,7
2014;09;11;0415;56911;15300;0;-1,8;-1,2;-4,8;5,3;-65,4;213,8
2014;09;11;0416;56911;15360;0;-1,8;-1,1;-4,9;5,4;-67,3;210,7
2014;09;11;0417;56911;15420;0;-1,2;-1,5;-4,9;5,3;-68,8;231,4
2014;09;11;0418;56911;15480;0;-1,7;-1,7;-4,7;5,2;-62,9;225,0
2014;09;11;0419;56911;15540;0;-1,6;-2,6;-4,0;5,0;-52,4;239,2
2014;09;11;0420;56911;15600;0;-1,7;-2,6;-4,0;5,1;-52,0;237,1
2014;09;11;0421;56911;15660;0;-2,2;-2,9;-3,5;5,0;-43,9;233,1
2014;09;11;0422;56911;15720;0;-2,2;-1,3;-4,1;4,8;-58,1;209,7
2014;09;11;0423;56911;15780;0;-2,9;-1,1;-4,2;5,2;-53,7;200,9
2014;09;11;0424;56911;15840;0;-3,4;-1,2;-4,1;5,4;-48,9;199,8
2014;09;11;0425;56911;15900;0;-3,9;-1,3;-3,5;5,4;-40,3;198,4
2014;09;11;0426;56911;15960;0;-4,1;-1,2;-3,0;5,2;-35,1;197,0
2014;09;11;0427;56911;16020;0;-4,2;-1,3;-2,8;5,2;-32,2;197,5
2014;09;11;0428;56911;16080;0;-1,9;1,3;-4,4;4,9;-62,3;145,6
2014;09;11;0429;56911;16140;0;-0,2;3,9;-5,3;6,6;-53,4;92,7
2014;09;11;0430;56911;16200;0;-0,3;4,1;-5,1;6,6;-51,4;94,9
2014;09;11;0431;56911;16260;0;0,0;4,3;-5,1;6,7;-49,9;89,9
2014;09;11;0432;56911;16320;0;-0,2;4,7;-4,6;6,6;-44,7;92,3
2014;09;11;0433;56911;16380;0;-0,2;4,7;-4,3;6,4;-42,4;92,1
2014;09;11;0434;56911;16440;0;0,3;3,4;-4,6;5,7;-53,2;84,6
2014;09;11;0435;56911;16500;0;0,6;2,7;-5,0;5,8;-60,7;76,8
2014;09;11;0436;56911;16560;0;-0,1;2,7;-5,2;5,9;-62,4;92,2
2014;09;11;0437;56911;16620;0;-0,7;2,4;-4,9;5,5;-63,5;105,8
2014;09;11;0438;56911;16680;0;-1,0;2,6;-4,5;5,3;-58,3;111,7
2014;09;11;0439;56911;16740;0;-0,4;2,5;-5,2;5,8;-64,1;98,5
2014;09;11;0440;56911;16800;0;0,0;2,2;-5,8;6,2;-68,9;89,6
2014;09;11;0441;56911;16860;0;-0,5;3,5;-5,4;6,4;-57,0;98,4
